14956|12265|0|bgp
14956|13445|0|bgp
14956|14361|0|bgp
14956|15177|0|bgp
14956|16409|0|bgp
14956|16616|0|bgp
14956|17886|0|bgp
14956|18596|0|bgp
14956|19116|0|bgp
14956|20273|0|bgp
14956|20303|0|bgp
14956|21525|0|bgp
14956|21577|0|bgp
14956|21632|0|bgp
14956|21709|0|bgp
14956|22961|0|bgp
14956|25615|0|bgp
14956|27630|0|bgp
14956|33071|0|bgp
14956|40350|0|bgp
14956|40428|0|bgp
14956|46416|0|bgp
14956|46997|0|bgp
14956|53684|0|bgp
14956|54578|0|bgp
14956|54665|0|bgp
14956|55244|0|bgp
14956|59865|0|bgp
14956|62642|0|bgp
14956|62715|0|bgp
14956|63066|0|bgp
14956|64241|0|bgp
14956|132164|0|bgp
14956|147120|0|bgp
14956|149670|0|bgp
14956|150242|0|bgp
14956|153144|0|bgp
14956|203346|0|bgp
14956|393968|0|bgp
14956|394911|0|bgp
14956|395354|0|bgp
14956|395559|0|bgp
14956|396097|0|bgp
14956|397326|0|bgp
14956|397654|0|bgp
14956|398113|0|bgp
14956|398960|0|bgp
14956|399135|0|bgp
14956|399668|0|bgp
14956|400268|0|bgp
14956|401361|0|bgp
14956|401418|0|bgp
14956|398979|0|bgp
14956|151610|0|bgp
14956|393691|0|bgp
14956|18933|0|bgp
14956|36114|0|bgp
14956|12261|0|bgp
14956|395909|0|bgp
14956|33414|0|bgp
14956|132132|0|bgp
14956|22827|0|bgp
14956|36207|0|bgp
14956|35995|0|bgp
14956|37608|0|bgp
14956|54619|-1|bgp
14956|62511|0|bgp
14956|32403|-1|bgp
14956|52306|0|bgp
14956|213736|0|bgp
14956|7271|0|bgp
14956|15350|0|bgp
14956|19771|0|bgp
14956|27995|-1|bgp
14956|60849|-1|bgp
14956|205579|-1|bgp
14956|211304|-1|bgp
14956|11744|0|bgp
14956|21739|0|bgp
14956|37479|0|bgp
14956|201228|-1|bgp
14956|327767|0|bgp
14956|327982|0|bgp
14956|328578|-1|bgp
14956|329039|0|bgp
14956|329174|-1|bgp
14956|329317|0|bgp
14956|329539|-1|bgp
14956|16800|0|bgp
14956|47236|0|bgp
14956|328051|0|bgp
14956|328456|0|bgp
14956|329289|0|bgp
14956|327745|0|bgp
14956|45680|-1|bgp
14956|137925|-1|bgp
14956|137994|-1|bgp
14956|1008|-1|bgp
14956|6220|-1|bgp
14956|4243|-1|bgp
14956|11807|-1|bgp
14956|12696|-1|bgp
14956|12801|-1|bgp
14956|16236|-1|bgp
14956|28604|-1|bgp
14956|28944|-1|bgp
14956|29057|-1|bgp
14956|29357|-1|bgp
14956|30039|-1|bgp
14956|32111|-1|bgp
14956|33245|-1|bgp
14956|34164|-1|bgp
14956|36224|-1|bgp
14956|37342|-1|bgp
14956|38191|-1|bgp
14956|40339|-1|bgp
14956|42612|-1|bgp
14956|43852|-1|bgp
14956|44022|-1|bgp
14956|45282|-1|bgp
14956|51606|-1|bgp
14956|53589|-1|bgp
14956|53850|-1|bgp
14956|55259|-1|bgp
14956|60476|-1|bgp
14956|60825|-1|bgp
14956|61168|-1|bgp
14956|63964|-1|bgp
14956|134232|-1|bgp
14956|136513|-1|bgp
14956|139750|-1|bgp
14956|140591|-1|bgp
14956|140911|-1|bgp
14956|150930|-1|bgp
14956|151975|-1|bgp
14956|153595|-1|bgp
14956|202566|-1|bgp
14956|203410|-1|bgp
14956|205016|-1|bgp
14956|205103|-1|bgp
14956|206043|-1|bgp
14956|206071|-1|bgp
14956|214155|-1|bgp
14956|273732|-1|bgp
14956|327795|-1|bgp
14956|397514|-1|bgp
14956|397519|-1|bgp
14956|398104|-1|bgp
14956|398324|-1|bgp
14956|400687|-1|bgp
14956|58982|-1|bgp
14956|34913|-1|bgp
14956|44749|-1|bgp
14956|14208|-1|bgp
14956|210334|-1|bgp
14956|64245|-1|bgp
14956|141210|-1|bgp
14956|142115|-1|bgp
14956|141011|-1|bgp
14956|36898|0|bgp
14956|29060|-1|bgp
14956|45554|-1|bgp
14956|6648|0|bgp
14956|24089|-1|bgp
14956|29009|0|bgp
14956|31742|0|bgp
14956|35399|0|bgp
14956|38734|0|bgp
14956|38735|-1|bgp
14956|42228|0|bgp
14956|45544|-1|bgp
14956|49375|0|bgp
14956|49415|0|bgp
14956|50489|0|bgp
14956|51263|0|bgp
14956|51823|0|bgp
14956|56141|-1|bgp
14956|56474|0|bgp
14956|58188|0|bgp
14956|62416|0|bgp
14956|63743|-1|bgp
14956|63747|-1|bgp
14956|131123|-1|bgp
14956|131126|-1|bgp
14956|131343|-1|bgp
14956|131409|-1|bgp
14956|131439|-1|bgp
14956|140761|-1|bgp
14956|149154|-1|bgp
14956|150854|-1|bgp
14956|151922|-1|bgp
14956|199284|0|bgp
14956|201764|0|bgp
14956|203372|0|bgp
14956|205847|0|bgp
14956|206775|0|bgp
14956|210036|0|bgp
14956|20792|0|bgp
14956|197964|0|bgp
14956|38739|-1|bgp
14956|16032|0|bgp
14956|153428|-1|bgp
14956|209318|0|bgp
14956|327797|0|bgp
14956|398041|0|bgp
14956|205705|0|bgp
14956|48863|0|bgp
14956|43178|0|bgp
14956|48065|-1|bgp
14956|8590|-1|bgp
14956|55315|-1|bgp
14956|59108|0|bgp
14956|44671|0|bgp
14956|19191|0|bgp
14956|10016|0|bgp
14956|6337|0|bgp
14956|213277|-1|bgp
14956|4497|0|bgp
14956|49229|0|bgp
14956|393419|0|bgp
14956|22394|0|bgp
14956|213207|-1|bgp
14956|37505|0|bgp
14956|393996|0|bgp
14956|140396|-1|bgp
14956|55220|0|bgp
14956|19720|0|bgp
14956|8055|0|bgp
14956|154091|0|bgp
14956|209617|-1|bgp
14956|31631|0|bgp
14956|141368|0|bgp
14956|139595|-1|bgp
14956|212311|-1|bgp
14956|36289|0|bgp
14956|20221|-1|bgp
14956|51429|-1|bgp
14956|48252|-1|bgp
14956|401927|0|bgp
14956|329409|-1|bgp
14956|214197|-1|bgp
14956|329024|0|bgp
14956|51896|0|bgp
14956|329301|0|bgp
14956|1645|0|bgp
14956|23155|0|bgp
14956|206060|-1|bgp
14956|11925|0|bgp
14956|54639|0|bgp
14956|328960|-1|bgp
14956|394246|0|bgp
14956|58087|-1|bgp
14956|40097|0|bgp
14956|215823|0|bgp
14956|395990|0|bgp
14956|18721|0|bgp
14956|48954|-1|bgp
14956|14523|0|bgp
14956|215444|0|bgp
14956|55214|0|bgp
14956|28715|0|bgp
14956|329325|0|bgp
14956|207638|0|bgp
14956|212194|-1|bgp
14956|58102|0|bgp
14956|204385|-1|bgp
14956|40306|0|bgp
14956|329331|0|bgp
14956|14498|0|bgp
14956|36894|0|bgp
14956|135147|-1|bgp
14956|211255|0|bgp
14956|54072|-1|bgp
14956|46930|0|bgp
14956|23930|0|bgp
14956|394275|0|bgp
14956|2042|0|bgp
14956|206168|-1|bgp
14956|136380|-1|bgp
14956|51159|0|bgp
14956|17317|0|bgp
14956|211748|-1|bgp
14956|33466|0|bgp
14956|136419|-1|bgp
14956|134597|0|bgp
14956|400260|0|bgp
14956|394590|-1|bgp
14956|273157|-1|bgp
14956|6977|0|bgp
14956|270134|-1|bgp
14956|141476|-1|bgp
14956|60590|0|bgp
14956|208814|0|bgp
14956|205942|0|bgp
14956|59679|0|bgp
14956|26030|0|bgp
14956|53423|0|bgp
14956|328713|0|bgp
14956|272881|0|bgp
14956|215822|-1|bgp
14956|399411|0|bgp
14956|7453|0|bgp
14956|152411|-1|bgp
14956|30220|0|bgp
14956|212581|-1|bgp
14956|1606|-1|bgp
14956|64307|-1|bgp
14956|50237|-1|bgp
14956|205638|-1|bgp
14956|133092|-1|bgp
14956|205250|-1|bgp
14956|265593|0|bgp
14956|56438|0|bgp
14956|212367|0|bgp
14956|398246|0|bgp
14956|207733|0|bgp
14956|213072|-1|bgp
14956|51466|0|bgp
14956|394671|-1|bgp
14956|61227|0|bgp
14956|43291|0|bgp
14956|134695|-1|bgp
14956|257|0|bgp
14956|393960|0|bgp
14956|199971|0|bgp
14956|9923|0|bgp
14956|327862|0|bgp
14956|203452|0|bgp
14956|269990|0|bgp
14956|270150|0|bgp
14956|43023|-1|bgp
14956|39432|0|bgp
14956|37604|0|bgp
14956|211587|0|bgp
14956|44154|0|bgp
14956|139846|0|bgp
14956|210549|0|bgp
14956|29348|-1|bgp
14956|401197|0|bgp
14956|197060|0|bgp
14956|398378|0|bgp
14956|60698|0|bgp
14956|328274|-1|bgp
14956|15490|0|bgp
14956|329106|0|bgp
14956|211254|-1|bgp
14956|46861|-1|bgp
14956|197997|-1|bgp
14956|400896|0|bgp
14956|57198|0|bgp
14956|271610|0|bgp
14956|205972|0|bgp
14956|328810|0|bgp
14956|22601|0|bgp
14956|400621|0|bgp
14956|36465|0|bgp
14956|59263|-1|bgp
14956|150803|0|bgp
14956|54203|-1|bgp
14956|213618|-1|bgp
14956|32017|0|bgp
14956|213456|0|bgp
14956|42580|-1|bgp
14956|204264|-1|bgp
14956|213|0|bgp
14956|329133|-1|bgp
14956|153941|-1|bgp
14956|55024|0|bgp
14956|14962|0|bgp
14956|15624|-1|bgp
14956|135468|-1|bgp
14956|141776|0|bgp
14956|44670|0|bgp
14956|16128|-1|bgp
14956|399919|-1|bgp
14956|210513|-1|bgp
14956|397973|-1|bgp
14956|2000|-1|bgp
14956|48686|0|bgp
14956|268342|0|bgp
14956|49261|0|bgp
14956|198295|0|bgp
14956|328359|0|bgp
14956|327817|-1|bgp
14956|201715|0|bgp
14956|203352|-1|bgp
14956|36625|0|bgp
14956|139300|0|bgp
14956|205980|-1|bgp
14956|328849|0|bgp
14956|396456|0|bgp
14956|207136|-1|bgp
14956|401244|0|bgp
14956|206991|0|bgp
14956|43771|0|bgp
14956|34769|0|bgp
14956|64287|-1|bgp
14956|198628|-1|bgp
14956|271048|-1|bgp
14956|46279|-1|bgp
14956|49247|0|bgp
14956|20298|0|bgp
14956|211096|0|bgp
14956|203926|-1|bgp
14956|45113|0|bgp
14956|328533|0|bgp
14956|48618|0|bgp
14956|38592|-1|bgp
14956|201750|-1|bgp
14956|139726|-1|bgp
14956|140822|0|bgp
14956|56443|0|bgp
14956|3807|0|bgp
14956|212205|0|bgp
14956|200093|0|bgp
14956|153467|-1|bgp
14956|329388|0|bgp
14956|35392|-1|bgp
14956|29317|0|bgp
14956|15351|0|bgp
14956|42166|0|bgp
14956|204280|0|bgp
14956|36900|0|bgp
14956|202205|0|bgp
14956|47102|0|bgp
14956|41476|0|bgp
14956|39884|0|bgp
14956|13660|0|bgp
14956|50905|0|bgp
14956|40347|0|bgp
14956|267250|0|bgp
14956|58812|0|bgp
14956|9891|-1|bgp
14956|58940|0|bgp
14956|272692|0|bgp
14956|329518|-1|bgp
14956|26832|0|bgp
14956|264456|0|bgp
14956|395808|-1|bgp
14956|60492|0|bgp
14956|36838|-1|bgp
14956|327705|0|bgp
14956|24165|0|bgp
14956|397430|0|bgp
14956|23458|-1|bgp
14956|40680|0|bgp
14956|63386|-1|bgp
14956|26431|0|bgp
14956|34806|-1|bgp
14956|152880|0|bgp
14956|215481|0|bgp
14956|56525|-1|bgp
14956|142479|0|bgp
14956|30272|0|bgp
14956|207847|-1|bgp
14956|40096|0|bgp
14956|329336|-1|bgp
14956|30138|-1|bgp
14956|150302|-1|bgp
14956|395164|0|bgp
14956|396704|0|bgp
14956|40823|-1|bgp
14956|48611|0|bgp
14956|14536|0|bgp
14956|134080|-1|bgp
14956|139720|-1|bgp
14956|138355|0|bgp
14956|267490|0|bgp
14956|393296|-1|bgp
14956|204021|-1|bgp
14956|33821|-1|bgp
14956|37412|0|bgp
14956|20371|-1|bgp
14956|139378|0|bgp
14956|34410|-1|bgp
14956|49657|-1|bgp
14956|22775|-1|bgp
14956|12222|-1|bgp
14956|29888|-1|bgp
14956|39957|-1|bgp
14956|44371|-1|bgp
14956|53926|-1|bgp
14956|60925|-1|bgp
14956|21758|-1|bgp
14956|2535|-1|bgp
14956|21369|-1|bgp
14956|9011|-1|bgp
14956|15141|-1|bgp
14956|20695|-1|bgp
14956|21054|-1|bgp
14956|21218|-1|bgp
14956|25585|-1|bgp
14956|28863|-1|bgp
14956|35707|-1|bgp
14956|39461|-1|bgp
14956|41380|-1|bgp
14956|41988|-1|bgp
14956|44268|-1|bgp
14956|47113|-1|bgp
14956|49318|-1|bgp
14956|50203|-1|bgp
14956|59445|-1|bgp
14956|60962|-1|bgp
14956|197409|-1|bgp
14956|198032|-1|bgp
14956|201536|-1|bgp
14956|202206|-1|bgp
14956|204550|-1|bgp
14956|206132|-1|bgp
14956|209258|-1|bgp
14956|209761|-1|bgp
14956|210988|-1|bgp
14956|49406|-1|bgp
14956|205437|-1|bgp
14956|20249|-1|bgp
14956|213534|-1|bgp
14956|44980|0|bgp
14956|60382|-1|bgp
14956|36486|-1|bgp
14956|395238|-1|bgp
14956|203604|-1|bgp
14956|17809|0|bgp
14956|28374|-1|bgp
14956|400132|0|bgp
14956|204620|0|bgp
14956|5724|-1|bgp
14956|211360|0|bgp
14956|397891|-1|bgp
14956|62671|0|bgp
14956|204763|-1|bgp
14956|133884|0|bgp
14956|47894|0|bgp
14956|199015|0|bgp
14956|56798|-1|bgp
14956|142381|-1|bgp
14956|18383|0|bgp
14956|207388|0|bgp
14956|268353|-1|bgp
14956|213038|0|bgp
14956|210863|-1|bgp
14956|273148|0|bgp
14956|141446|0|bgp
14956|64290|-1|bgp
14956|265745|0|bgp
14956|200669|-1|bgp
14956|269984|0|bgp
14956|52049|0|bgp
14956|59|-1|bgp
14956|885|0|bgp
14956|135983|-1|bgp
14956|39724|-1|bgp
14956|272806|0|bgp
14956|210744|-1|bgp
14956|150541|0|bgp
14956|51737|-1|bgp
14956|63345|0|bgp
14956|141523|0|bgp
14956|137918|-1|bgp
14956|328598|0|bgp
14956|19923|-1|bgp
14956|138378|-1|bgp
14956|41079|0|bgp
14956|199194|-1|bgp
14956|202209|0|bgp
14956|42318|0|bgp
14956|42186|-1|bgp
14956|211133|-1|bgp
14956|131923|-1|bgp
14956|203261|-1|bgp
14956|9975|-1|bgp
14956|42626|-1|bgp
14956|39027|0|bgp
14956|62680|0|bgp
14956|6796|-1|bgp
14956|140486|0|bgp
14956|208248|0|bgp
14956|399514|-1|bgp
14956|199048|-1|bgp
14956|131600|0|bgp
14956|272429|0|bgp
14956|136788|-1|bgp
14956|205934|0|bgp
14956|27453|-1|bgp
14956|37656|-1|bgp
14956|137872|0|bgp
14956|140621|0|bgp
14956|213613|0|bgp
14956|61346|0|bgp
14956|149365|-1|bgp
14956|134656|-1|bgp
14956|52402|0|bgp
14956|140482|-1|bgp
14956|28674|-1|bgp
14956|52948|0|bgp
14956|153092|-1|bgp
14956|11769|-1|bgp
14956|136827|-1|bgp
14956|202623|-1|bgp
14956|132935|-1|bgp
14956|19534|0|bgp
14956|150662|0|bgp
14956|54847|0|bgp
14956|30479|-1|bgp
14956|61595|-1|bgp
14956|11971|0|bgp
14956|25052|0|bgp
14956|136856|-1|bgp
14956|42576|0|bgp
14956|17603|0|bgp
14956|269301|0|bgp
14956|133792|0|bgp
14956|34590|0|bgp
14956|32458|0|bgp
14956|29353|-1|bgp
14956|134165|-1|bgp
14956|134730|0|bgp
14956|38852|0|bgp
14956|215670|-1|bgp
14956|27677|-1|bgp
14956|38616|-1|bgp
14956|198809|0|bgp
14956|43747|0|bgp
14956|207058|-1|bgp
14956|30083|-1|bgp
14956|133591|-1|bgp
14956|54906|-1|bgp
14956|212807|0|bgp
14956|32856|0|bgp
14956|202552|0|bgp
14956|46557|0|bgp
14956|214896|0|bgp
14956|56590|0|bgp
14956|268831|-1|bgp
14956|60432|0|bgp
14956|216024|-1|bgp
14956|2725|0|bgp
14956|210372|-1|bgp
14956|137432|-1|bgp
14956|59881|0|bgp
14956|205855|-1|bgp
14956|207040|0|bgp
14956|262450|0|bgp
14956|395300|-1|bgp
14956|207036|-1|bgp
14956|28615|0|bgp
14956|202008|0|bgp
14956|211195|0|bgp
14956|272658|-1|bgp
14956|42029|0|bgp
14956|40106|-1|bgp
14956|264615|0|bgp
14956|34236|-1|bgp
14956|398101|0|bgp
14956|36011|0|bgp
14956|137822|0|bgp
14956|209313|0|bgp
14956|22322|0|bgp
14956|49708|-1|bgp
14956|42965|-1|bgp
14956|42350|0|bgp
14956|209516|0|bgp
14956|13900|0|bgp
14956|262215|-1|bgp
14956|57070|0|bgp
14956|212669|0|bgp
14956|27205|0|bgp
14956|61844|0|bgp
14956|262784|0|bgp
14956|150937|0|bgp
14956|60625|0|bgp
14956|1347|-1|bgp
14956|205915|0|bgp
14956|57128|0|bgp
14956|399315|0|bgp
14956|54456|0|bgp
14956|15227|0|bgp
14956|154198|-1|bgp
14956|40989|-1|bgp
14956|214721|-1|bgp
14956|31495|0|bgp
