graph_index,|V|,|E|,avg_degree,nr_connected_components,degree_std,degree_entropy,assortativity,transitivity,average_clustering,cheeger constant,natural connectivity,spectral gap,spectral radius,effective graph resistance,min effective graph resistance,max effective graph resistance,normalized effective graph resistance,algebaric connectivity
SCION_20230101_conn_0.5_2.txt,1984,26389,26.601814516129032,1,51.42520912747274,5.531320278988511,-0.36718109322091197,0.13316754582143328,0.2692255372910453,2.005037783375315,91.98762637349445,66.59176371837556,99.58049666133927,285485.51556180586,8076.576139117728,16015850.483870456,0.01732963877561432,0.24564864688030152
SCION_20230101_conn_0.5_3.txt,1984,26389,26.601814516129032,1,51.550150933083216,5.5483053875390445,-0.3623053453399425,0.13279837186515348,0.2622693839691166,2.0239294710327456,92.00887613719046,66.91111768654343,99.60174642503527,326956.5261674365,23218.713874674682,46042709.6134799,0.006600199314577108,0.08544831598807916
SCION_20230101_conn_0.5_1.txt,1984,26389,26.601814516129032,1,51.39390415024242,5.524831669803919,-0.3770116956584544,0.13418769109496334,0.2510396151721655,1.9848866498740554,92.33901917304159,67.06400468149266,99.93188946088641,299046.07136608346,16750.172909854024,33215592.88024053,0.008503184913548066,0.1184465384732133
SCION_20230101_conn_0.5_0.txt,1984,26389,26.601814516129032,1,51.38624412639251,5.543156453555932,-0.36362934756912046,0.13444438104926573,0.26031443897172996,2.008816120906801,92.14756085294975,66.41991700041757,99.74043114079457,308276.2041382887,14798.796948251416,29346014.34838256,0.010005633986610762,0.1340649518293731
SCION_20230101_conn_0.5_4.txt,1984,26389,26.601814516129032,1,51.3678102724985,5.547728724066616,-0.36238198365873725,0.13260074172167732,0.2487225372432485,1.9445843828715366,91.8943847772866,66.33632728847175,99.48725506513142,357149.372469757,16657.16672168032,33031161.609092083,0.010313412589379753,0.11910789110477608
SCION_20230101_conn_0.5_5.txt,1984,26389,26.601814516129032,1,51.29346815862415,5.536131216396643,-0.3674290547278643,0.13270906975880653,0.25251712786779373,1.9546599496221662,91.70916316867688,65.87472396919658,99.3020334565217,333223.79892737,18642.2394193205,36967560.768512554,0.008513958514383876,0.10642498228747219
SCION_20230101_conn_0.5_7.txt,1984,26389,26.601814516129032,1,51.320424830393286,5.544345482834195,-0.36653650502058377,0.13292858789376466,0.2549182357188719,1.991183879093199,91.86858945839896,65.53125483255036,99.46145974624378,303212.8720229635,10205.527447718243,20237560.928825278,0.014485697154225624,0.1944044548568221
SCION_20230101_conn_0.5_6.txt,1984,26389,26.601814516129032,1,51.63621897090023,5.542340037210781,-0.3662497356221738,0.13430896757338714,0.25360672533487744,1.9974811083123425,92.43481360925853,67.16673878811883,100.02768389710334,288333.99584901,10342.555117932008,20509286.79885917,0.013561256493292557,0.19182880607134734
SCION_20230101_conn_0.5_8.txt,1984,26389,26.601814516129032,1,51.28970449349569,5.5380152304981625,-0.37670140988925965,0.13193372082935717,0.2541955532569576,1.9924433249370277,91.88130920733998,66.60749710186056,99.4741794951848,321659.0482449257,18517.709108314415,36720617.16178749,0.008259509501015278,0.10714068292114967
SCION_20230101_conn_0.5_9.txt,1984,26389,26.601814516129032,1,51.55744444163901,5.533048787560158,-0.36562475216483115,0.1340988754452438,0.2586761013853175,1.987405541561713,92.5306561745967,67.28187854669444,100.12352646244152,309969.1912520318,13766.501866030683,27298973.200338844,0.010855797892950539,0.14411794799487793
