graph_index,|V|,|E|,avg_degree,nr_connected_components,degree_std,degree_entropy,assortativity,transitivity,average_clustering,cheeger constant,natural connectivity,spectral gap,spectral radius,effective graph resistance,min effective graph resistance,max effective graph resistance,normalized effective graph resistance,algebaric connectivity
SCION_20230101_conn_0.7_0.txt,1984,36945,37.242943548387096,1,73.45091384429011,5.941594038456043,-0.3862338684023959,0.1895860509661521,0.39025363721037154,2.6133501259445846,133.72542679017513,96.18814906529022,141.31829707801995,257684.09655685237,14761.81381355378,29272676.792277146,0.008302788593175925,0.13440082804583003
SCION_20230101_conn_0.7_1.txt,1984,36945,37.242943548387096,1,73.52100486154723,5.956524786762332,-0.3850953065217369,0.1918389110071778,0.3909328630124712,2.5604534005037785,134.34091155436653,97.23932546049986,141.93378184221135,261184.8539939748,9560.246997793265,18957969.796624046,0.013279457905803217,0.20752601898862602
SCION_20230101_conn_0.7_3.txt,1984,36945,37.242943548387096,1,73.36793084733543,5.940373579510211,-0.3887853580710224,0.19145006293059846,0.3897921915911856,2.593198992443325,134.13199165689983,96.78188102051348,141.72486194474465,240547.9102448258,11272.75716764734,22353877.463444673,0.010261791590161596,0.17599953325474385
SCION_20230101_conn_0.7_2.txt,1984,36945,37.242943548387096,1,73.50242377645068,5.951832065929506,-0.38494936436399657,0.19205984252015523,0.38719987263995564,2.59823677581864,134.4503482832007,96.74679774591398,142.04321857104551,250215.9187416976,10872.258684108183,21559688.970586527,0.011107044217671067,0.18248278096068327
SCION_20230101_conn_0.7_6.txt,1984,36945,37.242943548387096,1,73.46300398322103,5.941229312367963,-0.3845324724250013,0.18789597638239294,0.38259979085596346,2.6095717884130982,133.44896745081553,96.25139759751042,141.04183773866035,249253.18692710367,10074.749229119594,19978227.721344154,0.011977995062036536,0.19692797854119656
SCION_20230101_conn_0.7_7.txt,1984,36945,37.242943548387096,1,73.22373366594115,5.957203178689899,-0.3906557842512654,0.1911586034882004,0.38664879671035374,2.561712846347607,133.8444774571918,95.62924141631395,141.43734774503662,284075.52979363553,19459.276811651078,38587745.91750409,0.00686098025165563,0.10195651252630811
SCION_20230101_conn_0.7_5.txt,1984,36945,37.242943548387096,1,73.32880992849313,5.94513848041901,-0.38693507634365926,0.19128386192130095,0.38228441176471467,2.5957178841309823,133.91158539596785,96.69596530296292,141.50445568381267,254943.55097634761,10087.917849148611,20004341.094861694,0.012246300522427629,0.19667091164580047
SCION_20230101_conn_0.7_4.txt,1984,36945,37.242943548387096,1,73.33096820434827,5.957940716171013,-0.38723840862211767,0.18949601005902983,0.3824666484957078,2.5730478589420653,133.83892921572948,96.51291931076722,141.4317995035743,257776.7559180248,10092.002978972832,20012441.907303125,0.012382782729218578,0.19659130146253012
SCION_20230101_conn_0.7_9.txt,1984,36945,37.242943548387096,1,73.34407458560912,5.937182909856753,-0.3910139374061856,0.19046205167277525,0.3884848496084316,2.5780856423173804,133.95438319197282,96.53050998040172,141.54725347981764,252844.38318316464,10090.690126957952,20009838.52175762,0.012137837691747234,0.19661687902788844
SCION_20230101_conn_0.7_8.txt,1984,36945,37.242943548387096,1,73.42562927809274,5.945155424992877,-0.3848860951097864,0.19125976419385846,0.39092715262315664,2.607052896725441,134.06156947752928,96.05561660295785,141.6544397653741,262434.1091399524,10108.152294502424,20044465.99999831,0.012594661569068947,0.1962772168637634
