graph_index,|V|,|E|,avg_degree,nr_connected_components,degree_std,degree_entropy,assortativity,transitivity,average_clustering,cheeger constant,natural connectivity,spectral gap,spectral radius,effective graph resistance,min effective graph resistance,max effective graph resistance,normalized effective graph resistance,algebaric connectivity
SCION_20230101_conn_0.6_3.txt,1984,31667,31.922379032258064,1,62.31003407119201,5.760074566779159,-0.37679721463707416,0.1622137914202479,0.3241459286511582,2.2858942065491186,113.01409003596166,81.75737375173297,120.60696032380648,275846.5031228969,11015.100232131477,21842943.76031672,0.012130463002792687,0.18011638189297585
SCION_20230101_conn_0.6_2.txt,1984,31667,31.922379032258064,1,62.509644604122926,5.7567141244935796,-0.37856939003263934,0.1642691716362041,0.31646439106590823,2.2468513853904284,113.41048851766388,81.86338925582075,121.0033588055087,288083.787093199,12067.646578701351,23930143.16556478,0.011540064763797452,0.16440653834705743
SCION_20230101_conn_0.6_0.txt,1984,31667,31.922379032258064,1,62.29267243826914,5.76096086556273,-0.38465525145562035,0.1621274530899837,0.31831601690662104,2.2896725440806045,112.96573307175271,81.34190747102903,120.55860335959753,278408.08985831996,7779.485255411283,15426719.261480575,0.017551699956711513,0.2550297268858453
SCION_20230101_conn_0.6_1.txt,1984,31667,31.922379032258064,1,62.508402847923335,5.753370373672601,-0.37438479822974574,0.16246644619104925,0.3246536991368354,2.297229219143577,113.11456251205978,81.71660544008432,120.7074327999046,289918.09962497576,11735.503731218812,23271503.899006907,0.011959817964062739,0.16905963693080842
SCION_20230101_conn_0.6_5.txt,1984,31667,31.922379032258064,1,62.407383176875534,5.758635359057147,-0.3830839374439986,0.16104158325147547,0.3215175883136977,2.3236775818639797,112.75498524530487,81.2893952886918,120.34785553314968,281934.1231898891,10112.144718029454,20052382.975852408,0.01356243415539529,0.19619972373047886
SCION_20230101_conn_0.6_4.txt,1984,31667,31.922379032258064,1,62.6052824795177,5.768744748765519,-0.3777654263357353,0.16196647617717064,0.32492974697188065,2.260705289672544,113.1364068820301,81.61210461793988,120.72927716987492,270677.971633101,10096.645377847486,20021647.784271564,0.013021545628654303,0.19650090953506094
SCION_20230101_conn_0.6_6.txt,1984,31667,31.922379032258064,1,62.50937045227864,5.757378742248093,-0.38263018247568503,0.1645495997121544,0.32176813046397157,2.2216624685138537,113.64794552190025,81.44638348783303,121.24081580974507,276319.9643828557,11985.839766861942,23767920.257687233,0.011127077553160461,0.16552866036848735
SCION_20230101_conn_0.6_7.txt,1984,31667,31.922379032258064,1,62.12325176992297,5.7687923907947045,-0.38231517626132344,0.16199330940338125,0.3133713838638168,2.2682619647355162,112.83448632483856,81.32111989620567,120.42735661268338,260144.1391958105,16644.824853527105,33006687.684544254,0.007380994179907718,0.11919620767770243
SCION_20230101_conn_0.6_9.txt,1984,31667,31.922379032258064,1,62.3459555106324,5.770627466626011,-0.38404018892901165,0.16146106183873438,0.32340992583921496,2.256926952141058,112.72066381697648,80.1265499760841,120.3135341048213,286183.56474379706,10090.309518988402,20009083.776154,0.013805357538889357,0.19662429544568666
SCION_20230101_conn_0.6_8.txt,1984,31667,31.922379032258064,1,62.483054341349835,5.766680638178974,-0.3762990139615991,0.16267308420776247,0.31997048729344335,2.2493702770780857,113.11606788220634,81.52162718735815,120.70893817005116,286858.75082693575,12952.012120778312,25683840.035503395,0.010669936250614563,0.15318083256092394
