graph_index,|V|,|E|,avg_degree,nr_connected_components,degree_std,degree_entropy,assortativity,transitivity,average_clustering,cheeger constant,natural connectivity,spectral gap,spectral radius,effective graph resistance,min effective graph resistance,max effective graph resistance,normalized effective graph resistance,algebaric connectivity
SCION_20230101_conn_0.1_6.txt,1984,5278,5.320564516129032,1,7.747336982891787,3.5022519855617067,-0.16236796104997903,0.01734167223267958,0.02099142887109705,0.7153652392947103,8.423407224513632,6.2063136118037185,16.006032748029416,1001954.6210114019,77518.2014927335,153718593.5600905,0.006016857258783413,0.025593989047668745
SCION_20230101_conn_0.1_7.txt,1984,5278,5.320564516129032,1,7.856388688812986,3.497938209212757,-0.1670093996424204,0.016243618578415622,0.01888958327215098,0.6712846347607053,8.478434081164675,6.242471748262872,16.06091458399813,1067305.4965484138,113315.01236450973,224703669.51882282,0.004247691252281589,0.01750871273453074
SCION_20230101_conn_0.1_5.txt,1984,5278,5.320564516129032,1,7.726098711136479,3.507990860988672,-0.1707327745647834,0.016898523512844585,0.022605776255324582,0.7090680100755667,8.307399850778003,6.610123823127767,15.889482852254401,923165.7986300492,64034.90893661403,126981224.42130563,0.006769224034934264,0.03098310020185855
SCION_20230101_conn_0.1_4.txt,1984,5278,5.320564516129032,1,7.654659428847512,3.5134608161067993,-0.13354886189813941,0.017756304909241433,0.019758741418886092,0.7622641509433963,8.52483974091048,6.353650469163766,16.108953713763064,1040380.0584331047,112900.43695457862,223881566.4809294,0.004144814543856907,0.017573005503939636
SCION_20230101_conn_0.1_0.txt,1984,5278,5.320564516129032,1,7.7603378296121,3.5054531810591003,-0.1631416325389899,0.018099218608031983,0.022773380738181043,0.6511335012594458,8.424767089822005,6.547957229361316,16.00738736281285,1144868.57314059,130664.11336795783,259106936.8086604,0.003916206103429134,0.015183970172536504
SCION_20230101_conn_0.1_1.txt,1984,5278,5.320564516129032,1,7.791968859895399,3.5027019487278372,-0.15745120663674617,0.017667674298170608,0.020368247362141587,0.6889168765743073,8.557889777098168,6.486480334852361,16.142114604231487,1225259.2167455002,204148.920685322,404827309.71899354,0.0025236081247686395,0.009718395734544026
SCION_20230101_conn_0.1_3.txt,1984,5278,5.320564516129032,1,7.770528254806162,3.508881119839104,-0.170522813994034,0.017375637832216875,0.02048162643424462,0.6435768261964736,8.41472514315873,6.722585014086668,15.997575733209494,1580643.4767159065,454659.1613550405,901589116.9670453,0.0012495186546330687,0.004363708396608568
SCION_20230101_conn_0.1_2.txt,1984,5278,5.320564516129032,1,7.7938445317152265,3.496499413227353,-0.15968815389011556,0.018636681033444895,0.019043745933682014,0.6851385390428212,8.65702860782563,6.557111639347058,16.241519930228385,1008809.0462891735,67690.12570410334,134229519.2712369,0.007014803887059308,0.029310035686338387
SCION_20230101_conn_0.1_9.txt,1984,5278,5.320564516129032,1,7.851511340276013,3.4987868636300035,-0.1658818689007884,0.017437497766713914,0.021186047369397547,0.7329974811083123,8.6358961466546,6.560797917577601,16.22005560065431,1074433.421053885,86540.522096597,171609855.31755185,0.005759525462386083,0.022925676341372755
SCION_20230101_conn_0.1_8.txt,1984,5278,5.320564516129032,1,7.711798439092694,3.501830826475049,-0.13840601781197323,0.017897310513447433,0.02005914752399065,0.6943396226415094,8.670475665305547,6.759726640359531,16.255863467896944,1017539.7648412003,145831.75933729883,289184378.7658636,0.003015888415340736,0.013604718265869262
