graph_index,|V|,|E|,avg_degree,nr_connected_components,degree_std,degree_entropy,assortativity,transitivity,average_clustering,cheeger constant,natural connectivity,spectral gap,spectral radius,effective graph resistance,min effective graph resistance,max effective graph resistance,normalized effective graph resistance,algebaric connectivity
SCION_20230101_conn_0.8_9.txt,1984,42223,42.56350806451613,1,84.36044378018799,6.1126186023049,-0.3919666779826353,0.22036743902534486,0.4582770538081835,2.915617128463476,155.20196141459246,111.84248101484772,162.79483170243728,232013.51420149277,6374.0188563085585,12639679.392059872,0.01786068559886053,0.3112635912641481
SCION_20230101_conn_0.8_8.txt,1984,42223,42.56350806451613,1,84.18975781865898,6.114123890407753,-0.39093930182041686,0.21842063211318544,0.4559630347693988,2.947103274559194,154.40163397216958,110.47500198555628,161.9945042600144,222207.70605564566,9867.8308954432,19567908.665663864,0.010856909286267816,0.20105735708504877
SCION_20230101_conn_0.8_5.txt,1984,42223,42.56350806451613,1,84.22951315352938,6.110129617192935,-0.3943371943286291,0.219302405721051,0.44648939054147485,2.9168765743073046,154.8428165350095,111.0697936244467,162.4356868228543,249211.45261729666,10649.139036102322,21117242.708590906,0.011302738776630846,0.18630614111374785
SCION_20230101_conn_0.8_4.txt,1984,42223,42.56350806451613,1,84.39554408786658,6.113119792279412,-0.39504656908123054,0.22139981314117932,0.449880870101652,2.870277078085642,155.3415929819432,111.72584827076179,162.934463269788,229608.27809484387,7936.351138908689,15737784.308455931,0.014092439263077587,0.2499889389058478
SCION_20230101_conn_0.8_6.txt,1984,42223,42.56350806451613,1,84.10148319019267,6.0933596711794005,-0.3973583877193794,0.22021382876711626,0.4458222470619414,2.9042821158690177,154.73859865000352,111.1144840021424,162.33146893784834,223604.03962148252,6407.167155946317,12705412.470241545,0.017103455529132016,0.30965322922138905
SCION_20230101_conn_0.8_7.txt,1984,42223,42.56350806451613,1,84.47110714636214,6.093349293774521,-0.39436619880788065,0.2209280170845946,0.4592150839589894,2.8904282115869018,155.33620187521362,111.75168564903737,162.92907216305844,230947.95242142386,9294.651511287862,18431293.94688383,0.012031989435903057,0.21345609328015547
SCION_20230101_conn_0.8_3.txt,1984,42223,42.56350806451613,1,84.2857801821831,6.103875845364979,-0.3936002173350527,0.22200903047375906,0.45371750917139286,2.889168765743073,155.37981011331695,111.90465578289457,162.97268040116177,224402.9197502262,6641.608888368278,13170310.425634295,0.016542600235037574,0.2987227994522021
SCION_20230101_conn_0.8_2.txt,1984,42223,42.56350806451613,1,84.38358080018426,6.120967257006279,-0.39141438826590425,0.218465259634226,0.46094818675098337,2.9080604534005037,154.7058016857203,111.23223130679352,162.29867197356512,231715.59416356968,7944.494948791647,15753933.483453838,0.014211307995841756,0.2497326781360425
SCION_20230101_conn_0.8_0.txt,1984,42223,42.56350806451613,1,84.2755477142225,6.120354689639622,-0.39105950008630574,0.21976277443799971,0.45173706321839235,2.897984886649874,154.73804889737656,111.01903377987443,162.33091918522138,238990.7065651001,10699.319555019496,21216750.677603662,0.010765388763591474,0.1854323529452135
SCION_20230101_conn_0.8_1.txt,1984,42223,42.56350806451613,1,84.45847423409654,6.090200296004028,-0.39419072508702513,0.21980524745264013,0.45220085110972597,2.8727959697733,155.1564417641155,111.46613386247942,162.74931205196032,229863.36092608183,8330.947091561791,16520268.082567032,0.013416500560589186,0.23814819350005764
