graph_index,|V|,|E|,avg_degree,nr_connected_components,degree_std,degree_entropy,assortativity,transitivity,average_clustering,cheeger constant,natural connectivity,spectral gap,spectral radius,effective graph resistance,min effective graph resistance,max effective graph resistance,normalized effective graph resistance,algebaric connectivity
SCION_20230101_conn_0.2_7.txt,1984,10556,10.641129032258064,1,18.610888298021006,4.38784312403971,-0.2772072410195121,0.04811548254693892,0.07561845152685294,0.9735516372795969,29.661451609633396,21.904572717696695,37.254321896914135,620903.6330260235,43612.93570012025,86484451.49333847,0.0066784486009002384,0.04549109038753678
SCION_20230101_conn_0.2_6.txt,1984,10556,10.641129032258064,1,18.650603259709662,4.396712932730761,-0.28473110859461737,0.047064457941875505,0.07305170292037477,1.0037783375314862,29.490822986586743,22.880655133520705,37.0836932739486,665995.9778154148,71958.28428368171,142693277.73454085,0.004165139516458609,0.027571530085104046
SCION_20230101_conn_0.2_4.txt,1984,10556,10.641129032258064,1,18.495592378590192,4.402741437405674,-0.2737621482521241,0.046306917360730136,0.07474112220867418,1.021410579345088,29.061803812117795,22.10756665298811,36.654674099182735,616468.6621438802,52356.299436561756,103822541.78270197,0.005436169937253224,0.037894198431727234
SCION_20230101_conn_0.2_5.txt,1984,10556,10.641129032258064,1,18.74799026690239,4.37735677885119,-0.27505415363672114,0.04806558818240548,0.07232743562410865,1.0176322418136021,29.648424894074004,22.076305512238775,37.24129518137933,581882.6475395646,27148.907834216272,53836284.23525087,0.010309285520570376,0.07307844617968491
SCION_20230101_conn_0.2_1.txt,1984,10556,10.641129032258064,1,18.51133703235091,4.41104779987293,-0.29212995724595403,0.04530903328050713,0.06714502404808721,1.022670025188917,28.677984180998056,21.192695046479614,36.27085446735355,627870.3535125023,92208.12394686391,182848709.78663114,0.0029310159950113085,0.02151654230752276
SCION_20230101_conn_0.2_0.txt,1984,10556,10.641129032258064,1,18.588857059803388,4.402696812340187,-0.28385536672360023,0.04515996967740629,0.0668380368732557,1.0188916876574308,29.03333299131188,22.125303406575334,36.62620327833695,714845.0179649243,75427.77662332328,149573281.04405007,0.004277099820274945,0.026303307465999473
SCION_20230101_conn_0.2_2.txt,1984,10556,10.641129032258064,1,18.62967417899757,4.379812682580468,-0.2685527566508748,0.04801372012733713,0.07043090721481643,1.0327455919395465,29.52915772048198,22.007348895958028,37.12202800772171,637193.6344547227,75756.06249689753,150224271.9313478,0.003739214928026461,0.0261893231328021
SCION_20230101_conn_0.2_3.txt,1984,10556,10.641129032258064,1,18.669376175700204,4.3996617782107625,-0.2758879015561155,0.04445745415380903,0.07227955129880365,1.0365239294710327,28.950650009892524,21.025653026466784,36.54352029641812,511499.9598249458,19544.7885485734,38757315.69182105,0.01269962519280667,0.10151043563706473
SCION_20230101_conn_0.2_8.txt,1984,10556,10.641129032258064,1,18.615410551895135,4.388178088196323,-0.27281544937121543,0.04689888291103016,0.07054374556492739,1.0251889168765742,29.36794369314716,21.913225421013983,36.960813980334486,538665.5824513184,21529.772382604257,42693538.63470424,0.012118853174623627,0.09215146192641792
SCION_20230101_conn_0.2_9.txt,1984,10556,10.641129032258064,1,18.40949532388449,4.407735479306023,-0.2789099245351237,0.045338721830262343,0.06993161722163706,1.0591939546599496,28.899741492625438,21.660513105080263,36.49261177946226,580236.4315202108,72191.90897149495,143156555.4904745,0.003550664166453982,0.027482304156597165
