graph_index,|V|,|E|,avg_degree,nr_connected_components,degree_std,degree_entropy,assortativity,transitivity,average_clustering,cheeger constant,natural connectivity,spectral gap,spectral radius,effective graph resistance,min effective graph resistance,max effective graph resistance,normalized effective graph resistance,algebaric connectivity
scion-testbed-rewired.txt,20,32,3.2,1,0.9797958971132713,0.9709505944546686,-0.3333333333333333,0.3,0.5333333333333333,0.6666666666666666,1.4529173346920237,0.8879369299743485,3.449489742783177,166.41542473858846,36.32993161855451,690.2687007525358,0.19892610632690838,0.550510257216822
