graph_index,avg_degree,nr_connected_components,degree_std,degree_entropy,assortativity
SCION_20230101_small.txt,0.037590708425699615,1,106.26682247598491,6.369763008470058,-0.4016694719973709
CAIDA_250901_ns-d-plus_small.txt,0.12327093908629441,4,75.25454646837873,4.692384331608202,-0.16517527498573495
CAIDA_20250901.txt,0.1593959663524881,1,115.79571280965993,3.2513108971717353,-0.2576897553923708
CAIDA_20250901_crve_small.txt,0.13494405930400163,1,66.7960104154985,3.4013021999902624,-0.4693952703905656
