graph_index,|V|,|E|,avg_degree,nr_connected_components,degree_std,degree_entropy,assortativity,transitivity,average_clustering,cheeger constant,natural connectivity,spectral gap,spectral radius,effective graph resistance,min effective graph resistance,max effective graph resistance,normalized effective graph resistance,algebaric connectivity
20251201_crve.txt,15754,129943,16.496508823156024,1,86.43545493750952,3.434911876364982,-0.3804736775185526,0.20969185728663103,0.5467821638966709,1.029677828916045,285.55727234997954,198.05961344032988,295.2221219302428,3559816.435369562,201152.90742938436,3168761750.7350917,0.0010599966212553574,0.07831852992495529
