graph_index,|V|,|E|,avg_degree,nr_connected_components,degree_std,degree_entropy,assortativity,transitivity,average_clustering,cheeger constant,natural connectivity,spectral gap,spectral radius,effective graph resistance,min effective graph resistance,max effective graph resistance,normalized effective graph resistance,algebaric connectivity
scion-testbed.txt,20,32,3.2,1,1.1661903789690602,1.9219280948873623,-0.10344827586206896,0.42857142857142855,0.6733333333333333,0.2,1.601391904535397,0.6947552038674312,3.6301875358374613,264.9474266028634,76.00726983481184,1444.138126861425,0.13810093953927702,0.26313272458629827
