graph_index,|V|,|E|,avg_degree,nr_connected_components,degree_std,degree_entropy,assortativity,transitivity,average_clustering,cheeger constant,natural connectivity,spectral gap,spectral radius,effective graph resistance,min effective graph resistance,max effective graph resistance,normalized effective graph resistance,algebaric connectivity
SCION_20230101.txt,1984,52779,53.20463709677419,1,106.26682247598491,6.369763008470058,-0.40166947199737113,0.27752569298242785,0.5925181689537002,3.508816120906801,196.82420149282427,140.87256760645585,204.4170717806691,186160.51962268763,6136.789316192943,12169253.214010607,0.01480078986508736,0.32329609145369953
