graph_index,|V|,|E|,avg_degree,nr_connected_components,degree_std,degree_entropy,assortativity,transitivity,average_clustering,cheeger constant,n_spanning_trees,treewidth,natural connectivity,spectral gap,spectral radius,effective graph resistance,algebaric connectivity
SCION_20230101.txt,1984,52779,53.20463709677419,1,106.26682247598491,6.369763008470058,-0.40166947199737113,0.27752569298242785,0.5925181689537002,3.5100755667506296,inf,283,196.824201492825,140.87256760645616,204.41707178066983,-12327144961938.605,0.32329609160760747
