graph_index,|V|,|E|,avg_degree,nr_connected_components,degree_std,degree_entropy,assortativity
CAIDA_20250901_mhrw_20.txt,15729,10199,1.2968402314196708,5550,0.5088730747309439,0.9647135841905539,-0.008668488430721374
CAIDA_20250901_100.txt,78638,493350,12.547368956484142,1,115.79571280965995,3.2513108971717353,-0.2576897553923708
